run/duplomap-prepare -i genome/segm_dup/hg38.csv -r genome/hg38.fa -a genome/hg38.annotation.gff3 -o db/upload/hg38
	Component 1-CNTNAP3B
===================
    Duplicated regions: 552
        Sum length: 49,224,384
        AC091132.3      Length:      2,262, Intersection:      2,262  (100%)    chr17:45531577-45533838  Type: TEC
	Component 18-GPAT2
=================
    Duplicated regions: 13
        Sum length: 598,156
        Mean length: 46,012
    Mean copy number: 2.60
    Pairwise PSVs: 4,909

    Input pairwise duplications:
    chr2:95414296-95496989  (82,694)        chr2:95579797-95662427  (82,631)           -      frac_match: 0.994
    chr2:95447668-95456843  (9,176)         chr2:97633952-97643144  (9,193)            +      frac_match: 0.977
    chr2:95456848-95491792  (34,945)        chr2:97005694-97040719  (35,026)           +      frac_match: 0.976
    chr2:95584998-95619888  (34,891)        chr2:97005694-97040709  (35,016)           -      frac_match: 0.976
    chr2:95619893-95629068  (9,176)         chr2:97633952-97643144  (9,193)            -      frac_match: 0.977
    chr2:95745587-95780648  (35,062)        chr2:97600001-97633885  (33,885)           -      frac_match: 0.977
    chr2:95751182-95800190  (49,009)        chr2:96024405-96073263  (48,859)           -      frac_match: 0.983
    chr2:95800216-95834734  (34,519)        chr2:97408970-97439562  (30,593)           +      frac_match: 0.971
    chr2:96000001-96024403  (24,403)        chr2:97081035-97105426  (24,392)           -      frac_match: 0.974
    chr2:96043933-96073263  (29,331)        chr2:97600001-97628287  (28,287)           +      frac_match: 0.985
    chr2:97040731-97081041  (40,311)        chr2:97299524-97341851  (42,328)           -      frac_match: 0.986
    chr2:97040731-97081041  (40,311)        chr2:97366655-97408978  (42,324)           +      frac_match: 0.986
    chr2:97268388-97348052  (79,665)        chr2:97360455-97439618  (79,164)           -      frac_match: 0.999

    Intersecting genes:
        GPAT2           Length:     17,506, Intersection:     17,208  ( 98%)    chr2:96021946-96039451  Type: protein_coding
        FAHD2B          Length:     11,300, Intersection:     11,300  (100%)    chr2:97083583-97094882  Type: protein_coding
        TRIM43B         Length:      7,765, Intersection:      7,765  (100%)    chr2:95476967-95484731  Type: protein_coding
        TRIM43          Length:      7,761, Intersection:      7,761  (100%)    chr2:95592018-95599778  Type: protein_coding
        AC018892.3      Length:      2,499, Intersection:      2,499  (100%)    chr2:97094935-97097433  Type: TEC
        FAHD2A          Length:     13,909, Intersection:      2,321  ( 17%)    chr2:95402708-95416616  Type: protein_coding
	Component 19-ZNF479
==================
    Duplicated regions: 8
        Sum length: 982,000
        Mean length: 122,750
    Mean copy number: 2.26
    Pairwise PSVs: 5,773

    Input pairwise duplications:
    chr7:56724728-56787822  (63,095)        chr7:63790155-63852324  (62,170)           -      frac_match: 0.978
    chr7:56787892-57095079  (307,188)       chr7:63477423-63788554  (311,132)          -      frac_match: 0.993
    chr7:56811171-56818692  (7,522)         chr7:56820181-56827943  (7,763)            +      frac_match: 0.975
    chr7:57051384-57137156  (85,773)        chr7:63223806-63308814  (85,009)           +      frac_match: 0.978
    chr7:57106044-57116624  (10,581)        chr7:63457933-63468532  (10,600)           -      frac_match: 0.976
    chr7:57118545-57137156  (18,612)        chr7:63439383-63457994  (18,612)           -      frac_match: 0.974
    chr7:63218163-63266630  (48,468)        chr7:63477423-63524988  (47,566)           -      frac_match: 0.974
    chr7:63268941-63365583  (96,643)        chr7:63382525-63477687  (95,163)           -      frac_match: 0.978
    chr7:63749075-63757259  (8,185)         chr7:63758147-63766394  (8,248)            +      frac_match: 0.978

    Intersecting genes:
        ZNF479          Length:     20,251, Intersection:     17,215  ( 85%)    chr7:57119614-57139864  Type: protein_coding
	Component 20-SPANXA1
===================
    Duplicated regions: 5
        Sum length: 293,035
        Mean length: 58,607
    Mean copy number: 2.78
    Pairwise PSVs: 2,132

    Input pairwise duplications:
    chrX:140995027-141022206  (27,180)        chrX:141223926-141253248  (29,323)           -      frac_match: 0.974
    chrX:140998236-141012959  (14,724)        chrX:141585311-141599999  (14,689)           +      frac_match: 0.986
    chrX:141000356-141022492  (22,137)        chrX:141678553-141700904  (22,352)           -      frac_match: 0.976
    chrX:141002115-141114593  (112,479)       chrX:141472817-141585256  (112,440)          -      frac_match: 0.997
    chrX:141223634-141244801  (21,168)        chrX:141678550-141700907  (22,358)           +      frac_match: 0.977
    chrX:141223926-141243035  (19,110)        chrX:141565183-141585256  (20,074)           +      frac_match: 0.982
    chrX:141233258-141246898  (13,641)        chrX:141585311-141600000  (14,690)           -      frac_match: 0.987
    chrX:141564897-141585256  (20,360)        chrX:141678553-141698984  (20,432)           +      frac_match: 0.978
    chrX:141587426-141600000  (12,575)        chrX:141688168-141700907  (12,740)           -      frac_match: 0.985

    Intersecting genes:
        SPANXA1         Length:      1,338, Intersection:      1,338  (100%)    chrX:141583674-141585011  Type: protein_coding
        SPANXD          Length:      1,329, Intersection:      1,329  (100%)    chrX:141697411-141698739  Type: protein_coding
        SPANXB1         Length:      1,113, Intersection:      1,113  (100%)    chrX:141002594-141003706  Type: protein_coding
        SPANXA2         Length:      1,055, Intersection:      1,055  (100%)    chrX:141589708-141590762  Type: protein_coding
        SPANXC          Length:      1,034, Intersection:      1,034  (100%)    chrX:141241463-141242496  Type: protein_coding
	Component 21
===========
    Duplicated regions: 1
        Sum length: 98,295
        Mean length: 98,295
    Mean copy number: 6.53
    Pairwise PSVs: 1,379

    Input pairwise duplications:
    chrY:56673215-56693053  (19,839)        chrY:56753675-56771509  (17,835)           +      frac_match: 0.995
    chrY:56677979-56706568  (28,590)        chrY:56706569-56742246  (35,678)           +      frac_match: 0.993
    chrY:56677979-56714467  (36,489)        chrY:56735124-56771509  (36,386)           +      frac_match: 0.993
    chrY:56677979-56718011  (40,033)        chrY:56731550-56771509  (39,960)           +      frac_match: 0.994
    chrY:56685932-56728763  (42,832)        chrY:56728764-56771509  (42,746)           +      frac_match: 0.993
    chrY:56693054-56732335  (39,282)        chrY:56732336-56771509  (39,174)           +      frac_match: 0.993
    chrY:56700212-56735914  (35,703)        chrY:56735915-56771509  (35,595)           +      frac_match: 0.994
    chrY:56719754-56730503  (10,750)        chrY:56730504-56741200  (10,697)           +      frac_match: 0.993
    chrY:56735753-56750044  (14,292)        chrY:56750045-56767763  (17,719)           +      frac_match: 0.994
	Component 22-PLEKHB2
===================
    Duplicated regions: 19
        Sum length: 781,360
        Mean length: 41,124
    Mean copy number: 3.14
    Pairwise PSVs: 9,141

    Input pairwise duplications:
    chr2:130002977-130064799  (61,823)        chr2:131270574-131334462  (63,889)           -      frac_match: 0.970
    chr2:130061240-130121625  (60,386)        chr2:130610421-130671458  (61,038)           -      frac_match: 0.977
    chr2:130061240-130121625  (60,386)        chr2:130450067-130510332  (60,266)           +      frac_match: 0.975
    chr2:130061243-130138211  (76,969)        chr2:131200604-131278121  (77,518)           -      frac_match: 0.987
    chr2:130121628-130241112  (119,485)       chr2:131433205-131551347  (118,143)          -      frac_match: 0.971
    chr2:130401226-130510332  (109,107)       chr2:131217263-131326804  (109,542)          -      frac_match: 0.976
    chr2:130401553-130669131  (267,579)       chr2:130449947-130719935  (269,989)          -      frac_match: 0.993
    chr2:130610421-130719935  (109,515)       chr2:131217263-131326479  (109,217)          +      frac_match: 0.977

    Intersecting genes:
        PLEKHB2         Length:    248,863, Intersection:    127,991  ( 51%)    chr2:131104847-131353709  Type: protein_coding
        POTEF           Length:     55,193, Intersection:     55,193  (100%)    chr2:130074030-130129222  Type: protein_coding
        POTEI           Length:     50,253, Intersection:     50,253  (100%)    chr2:130459455-130509707  Type: protein_coding
        POTEE           Length:     47,212, Intersection:     47,212  (100%)    chr2:131218067-131265278  Type: protein_coding
        POTEJ           Length:     46,611, Intersection:     46,611  (100%)    chr2:130611481-130658091  Type: protein_coding
        SMPD4           Length:     31,359, Intersection:     25,371  ( 81%)    chr2:130151392-130182750  Type: protein_coding
        MZT2A           Length:     27,844, Intersection:     24,695  ( 89%)    chr2:131464900-131492743  Type: protein_coding
        CFC1B           Length:      7,408, Intersection:      7,408  (100%)    chr2:130521197-130528604  Type: protein_coding
        CFC1            Length:      7,408, Intersection:      7,408  (100%)    chr2:130592168-130599575  Type: protein_coding
        MZT2B           Length:      8,993, Intersection:      6,566  ( 73%)    chr2:130181737-130190729  Type: protein_coding
        TUBA3E          Length:      6,695, Intersection:      6,242  ( 93%)    chr2:130191745-130198439  Type: protein_coding
        TUBA3D          Length:      6,816, Intersection:      6,214  ( 91%)    chr2:131476119-131482934  Type: protein_coding
        CCDC74A         Length:      5,992, Intersection:      5,992  (100%)    chr2:131527675-131533666  Type: protein_coding
        CCDC74B         Length:      5,848, Intersection:      5,848  (100%)    chr2:130139287-130145134  Type: protein_coding
	Component 23-THOC3
=================
    Duplicated regions: 10
        Sum length: 677,539
        Mean length: 67,753
    Mean copy number: 2.23
    Pairwise PSVs: 3,743

    Input pairwise duplications:
    chr5:175902457-175919195  (16,739)        chr5:177920039-177936753  (16,715)           -      frac_match: 0.990
    chr5:175923362-176131669  (208,308)       chr5:177706498-177920465  (213,968)          -      frac_match: 0.992
    chr5:176058243-176094829  (36,587)        chr5:178003954-178040476  (36,523)           +      frac_match: 0.988
    chr5:176108276-176121985  (13,710)        chr5:178041364-178054978  (13,615)           +      frac_match: 0.986
    chr5:176192788-176201675  (8,888)         chr5:177936753-177946128  (9,376)            -      frac_match: 0.986
    chr5:176201180-176301975  (100,796)       chr5:177620794-177710737  (89,944)           -      frac_match: 0.981
    chr5:177716025-177729884  (13,860)        chr5:178041364-178055248  (13,885)           -      frac_match: 0.987
    chr5:177743327-177785839  (42,513)        chr5:178003954-178040476  (36,523)           -      frac_match: 0.989

    Intersecting genes:
        THOC3           Length:    116,808, Intersection:    111,843  ( 96%)    chr5:175917873-176034680  Type: protein_coding
        FAM153A         Length:     75,418, Intersection:     69,019  ( 92%)    chr5:177707981-177783398  Type: protein_coding
        AC139491.7      Length:     63,212, Intersection:     63,212  (100%)    chr5:176063748-176126959  Type: protein_coding
        FAM153B         Length:     55,327, Intersection:     55,327  (100%)    chr5:176060689-176116015  Type: protein_coding
        FAM153C         Length:     80,182, Intersection:     47,443  ( 59%)    chr5:178006348-178086529  Type: protein_coding
        SIMC1           Length:    107,625, Intersection:     43,232  ( 40%)    chr5:176238367-176345991  Type: protein_coding
        AC138965.3      Length:        498, Intersection:        498  (100%)    chr5:175903874-175904371  Type: TEC
	Component 24-PRAMEF25
====================
    Duplicated regions: 12
        Sum length: 469,447
        Mean length: 39,120
    Mean copy number: 2.72
    Pairwise PSVs: 3,719

    Input pairwise duplications:
    chr1:12839950-12846275  (6,326)         chr1:13104253-13110607  (6,355)            +      frac_match: 0.981
    chr1:12855324-12954384  (99,061)        chr1:13247408-13349795  (102,388)          -      frac_match: 0.991
    chr1:12855324-12890195  (34,872)        chr1:13024929-13060075  (35,147)           +      frac_match: 0.979
    chr1:12855324-12890195  (34,872)        chr1:13166717-13204031  (37,315)           -      frac_match: 0.980
    chr1:13004385-13060075  (55,691)        chr1:13311610-13370307  (58,698)           -      frac_match: 0.984
    chr1:13004385-13104252  (99,868)        chr1:13122522-13224571  (102,050)          -      frac_match: 0.998
    chr1:13172137-13250000  (77,864)        chr1:13315268-13393767  (78,500)           +      frac_match: 0.976

    Intersecting genes:
        PRAMEF25        Length:      9,208, Intersection:      9,208  (100%)    chr1:13068677-13077884  Type: protein_coding
        PRAMEF6         Length:      9,109, Intersection:      9,109  (100%)    chr1:12938472-12947580  Type: protein_coding
        PRAMEF5         Length:      9,103, Intersection:      9,103  (100%)    chr1:13254212-13263314  Type: protein_coding
        PRAMEF26        Length:      7,057, Intersection:      7,057  (100%)    chr1:13148905-13155961  Type: protein_coding
        PRAMEF15        Length:      7,018, Intersection:      7,018  (100%)    chr1:13315581-13322598  Type: protein_coding
        PRAMEF27        Length:      7,016, Intersection:      7,016  (100%)    chr1:13049476-13056491  Type: protein_coding
        PRAMEF4         Length:      6,978, Intersection:      6,978  (100%)    chr1:12879224-12886201  Type: protein_coding
        PRAMEF9         Length:      7,010, Intersection:      6,729  ( 96%)    chr1:13172455-13179464  Type: protein_coding
        PRAMEF10        Length:      5,375, Intersection:      5,375  (100%)    chr1:12892896-12898270  Type: protein_coding
        PRAMEF33        Length:      5,369, Intersection:      5,369  (100%)    chr1:13303539-13308907  Type: protein_coding
        PRAMEF14        Length:      5,101, Intersection:      5,101  (100%)    chr1:13342034-13347134  Type: protein_coding
        PRAMEF13        Length:      5,080, Intersection:      5,080  (100%)    chr1:13196330-13201409  Type: protein_coding
        PRAMEF2         Length:      4,824, Intersection:      4,824  (100%)    chr1:12857086-12861909  Type: protein_coding
        PRAMEF8         Length:      4,140, Intersection:      4,140  (100%)    chr1:13281035-13285174  Type: protein_coding
        PRAMEF7         Length:      3,873, Intersection:      3,873  (100%)    chr1:12916610-12920482  Type: protein_coding
        PRAMEF18        Length:      3,402, Intersection:      3,102  ( 91%)    chr1:13222705-13226106  Type: protein_coding
        PRAMEF17        Length:      2,998, Intersection:      2,841  ( 95%)    chr1:13389632-13392629  Type: protein_coding
        PRAMEF19        Length:      2,834, Intersection:      2,534  ( 89%)    chr1:13369067-13371900  Type: protein_coding
        HNRNPCL3        Length:      1,361, Intersection:      1,361  (100%)    chr1:13060869-13062229  Type: protein_coding
        HNRNPCL4        Length:        882, Intersection:        882  (100%)    chr1:13164586-13165467  Type: protein_coding
	Component 25-GAGE12F
===================
    Duplicated regions: 4
        Sum length: 107,053
        Mean length: 26,763
    Mean copy number: 2.81
    Pairwise PSVs: 646

    Input pairwise duplications:
    chrX:49300510-49347666  (47,157)        chrX:49537985-49576942  (38,958)           +      frac_match: 0.973
    chrX:49332564-49339004  (6,441)         chrX:49600001-49606161  (6,161)            +      frac_match: 0.974
    chrX:49342130-49347192  (5,063)         chrX:49600001-49605061  (5,061)            +      frac_match: 0.983
    chrX:49528395-49561821  (33,427)        chrX:49566621-49599999  (33,379)           +      frac_match: 0.998
    chrX:49533158-49539593  (6,436)         chrX:49600001-49606161  (6,161)            +      frac_match: 0.976
    chrX:49542714-49549149  (6,436)         chrX:49600001-49606161  (6,161)            +      frac_match: 0.977
    chrX:49571381-49577809  (6,429)         chrX:49600001-49606161  (6,161)            +      frac_match: 0.976
    chrX:49580930-49587356  (6,427)         chrX:49600001-49606161  (6,161)            +      frac_match: 0.976

    Intersecting genes:
        GAGE12F         Length:     16,941, Intersection:     16,941  (100%)    chrX:49551278-49568218  Type: protein_coding
        GAGE1           Length:     19,041, Intersection:     15,348  ( 81%)    chrX:49589496-49608536  Type: protein_coding
        GAGE13          Length:      7,337, Intersection:      7,337  (100%)    chrX:49331616-49338952  Type: protein_coding
        GAGE12J         Length:      7,328, Intersection:      7,328  (100%)    chrX:49322057-49329384  Type: protein_coding
        GAGE12D         Length:      7,328, Intersection:      7,328  (100%)    chrX:49541767-49549094  Type: protein_coding
        GAGE12C         Length:      7,328, Intersection:      7,328  (100%)    chrX:49532211-49539538  Type: protein_coding
        GAGE12G         Length:      7,321, Intersection:      7,321  (100%)    chrX:49570434-49577754  Type: protein_coding
        GAGE12H         Length:      7,319, Intersection:      7,319  (100%)    chrX:49579983-49587301  Type: protein_coding
        GAGE12E         Length:      7,317, Intersection:      7,317  (100%)    chrX:49551333-49558649  Type: protein_coding
        GAGE2A          Length:      7,299, Intersection:      7,299  (100%)    chrX:49589529-49596827  Type: protein_coding
        GAGE2E          Length:      4,731, Intersection:      4,731  (100%)    chrX:49341192-49345922  Type: protein_coding
        GAGE10          Length:     16,176, Intersection:      2,681  ( 17%)    chrX:49303669-49319844  Type: protein_coding
        GAGE12B         Length:        117, Intersection:        117  (100%)    chrX:49529869-49529985  Type: protein_coding
        PPP1R3F         Length:     31,619, Intersection:        100  (  0%)    chrX:49269843-49301461  Type: protein_coding
	Component 26-LRRC37B
===================
    Duplicated regions: 8
        Sum length: 145,757
        Mean length: 18,219
    Mean copy number: 2.37
    Pairwise PSVs: 1,261

    Input pairwise duplications:
    chr17:30616129-30621881  (5,753)         chr17:30625590-30631350  (5,761)            -      frac_match: 0.997
    chr17:30616129-30621881  (5,753)         chr17:32041619-32047369  (5,751)            -      frac_match: 0.984
    chr17:30621878-30672851  (50,974)        chr17:32037970-32088951  (50,982)           +      frac_match: 0.986
    chr17:31036960-31051210  (14,251)        chr17:32020964-32033071  (12,108)           -      frac_match: 0.973
    chr17:31037700-31046852  (9,153)         chr17:32087287-32096508  (9,222)            +      frac_match: 0.978
    chr17:32023137-32032331  (9,195)         chr17:32087287-32096508  (9,222)            -      frac_match: 0.986
    chr17:32078118-32087324  (9,207)         chr19:14245706-14255878  (10,173)           -      frac_match: 0.971

    Intersecting genes:
        LRRC37B         Length:     45,633, Intersection:     26,009  ( 57%)    chr17:32007872-32053504  Type: protein_coding
        AC090616.6      Length:      2,179, Intersection:      2,179  (100%)    chr17:32051030-32053208  Type: TEC
	Component 27-NBPF4
=================
    Duplicated regions: 3
        Sum length: 253,280
        Mean length: 84,426
    Mean copy number: 2.37
    Pairwise PSVs: 1,217

    Input pairwise duplications:
    chr1:108213004-108247685  (34,682)        chr5:86278873-86307015  (28,143)           -      frac_match: 0.981
    chr1:108221621-108310652  (89,032)        chr1:108383727-108472664  (88,938)           -      frac_match: 0.997
    chr1:108358320-108377725  (19,406)        chr5:86264535-86284372  (19,838)           +      frac_match: 0.980
    chr1:108372115-108383706  (11,592)        chr1:108446688-108458167  (11,480)           +      frac_match: 0.990
    chr1:108446688-108472664  (25,977)        chr5:86278873-86298390  (19,518)           +      frac_match: 0.971

    Intersecting genes:
        NBPF4           Length:     20,741, Intersection:     20,741  (100%)    chr1:108223341-108244081  Type: protein_coding
        NBPF6           Length:     20,721, Intersection:     20,721  (100%)    chr1:108450282-108471002  Type: protein_coding
        AC020923.1      Length:        917, Intersection:        917  (100%)    chr5:86305233-86306149  Type: TEC
	Component 28-TAF11L9
===================
    Duplicated regions: 2
        Sum length: 30,853
        Mean length: 15,426
    Mean copy number: 3.60
    Pairwise PSVs: 143

    Input pairwise duplications:
    chr5:17517001-17525470  (8,470)         chr5:17587288-17595752  (8,465)            -      frac_match: 0.983
    chr5:17517001-17523116  (6,116)         chr5:17523877-17529984  (6,108)            +      frac_match: 0.979
    chr5:17517313-17529984  (12,672)        chr5:17584443-17599586  (15,144)           -      frac_match: 0.991
    chr5:17580549-17586016  (5,468)         chr5:17586017-17591218  (5,202)            +      frac_match: 0.981
    chr5:17582272-17590906  (8,635)         chr5:17590907-17597774  (6,868)            +      frac_match: 0.996

    Intersecting genes:
        TAF11L9         Length:        597, Intersection:        597  (100%)    chr5:17593798-17594394  Type: protein_coding
        TAF11L8         Length:        597, Intersection:        597  (100%)    chr5:17590364-17590960  Type: protein_coding
        TAF11L7         Length:        597, Intersection:        597  (100%)    chr5:17585162-17585758  Type: protein_coding
        TAF11L6         Length:        597, Intersection:        597  (100%)    chr5:17528669-17529265  Type: protein_coding
        TAF11L5         Length:        597, Intersection:        597  (100%)    chr5:17525235-17525831  Type: protein_coding
        TAF11L4         Length:        597, Intersection:        597  (100%)    chr5:17521801-17522397  Type: protein_coding
        TAF11L3         Length:        597, Intersection:        597  (100%)    chr5:17518367-17518963  Type: protein_coding
        TAF11L10        Length:        597, Intersection:        597  (100%)    chr5:17597232-17597828  Type: protein_coding
	Component 29-ARHGEF5
===================
    Duplicated regions: 3
        Sum length: 214,809
        Mean length: 71,603
    Mean copy number: 2.14
    Pairwise PSVs: 353

    Input pairwise duplications:
    chr6:131698188-131714119  (15,932)        chr7:144256421-144272351  (15,931)           +      frac_match: 0.996
    chr6:131707582-131715930  (8,349)         chr7:144178591-144186940  (8,350)            -      frac_match: 0.995
    chr7:144180403-144186940  (6,538)         chr7:144265815-144272351  (6,537)            -      frac_match: 0.998
    chr7:144186949-144254793  (67,845)        chr7:144296183-144364104  (67,922)           -      frac_match: 0.998
    chr7:144272352-144296188  (23,837)        chr7:144353388-144377283  (23,896)           -      frac_match: 0.997

    Intersecting genes:
        ARHGEF5         Length:     25,345, Intersection:     21,996  ( 87%)    chr7:144355288-144380632  Type: protein_coding
        ENPP3           Length:    118,977, Intersection:     17,743  ( 15%)    chr6:131628442-131747418  Type: protein_coding
        OR2A42          Length:     11,362, Intersection:     11,362  (100%)    chr7:144228244-144239605  Type: protein_coding
        OR2A1           Length:     10,205, Intersection:     10,205  (100%)    chr7:144312464-144322668  Type: protein_coding
        ARHGEF35        Length:      9,573, Intersection:      9,565  (100%)    chr7:144186083-144195655  Type: protein_coding
        OR2A7           Length:      7,130, Intersection:      7,130  (100%)    chr7:144257663-144264792  Type: protein_coding
        CTAGE8          Length:      2,588, Intersection:      2,588  (100%)    chr7:144266701-144269288  Type: protein_coding
        CTAGE4          Length:      2,588, Intersection:      2,588  (100%)    chr7:144183466-144186053  Type: protein_coding
        CTAGE9          Length:      2,334, Intersection:      2,334  (100%)    chr6:131708684-131711017  Type: protein_coding
        OR2A4           Length:      1,758, Intersection:      1,758  (100%)    chr6:131699644-131701401  Type: protein_coding
	Component 30-DPP6
================
    Duplicated regions: 10
        Sum length: 814,670
        Mean length: 81,467
    Mean copy number: 2.01
    Pairwise PSVs: 5,411

    Input pairwise duplications:
    chr7:149889694-149930483  (40,790)        chr7:152762381-152803227  (40,847)           -      frac_match: 0.985
    chr7:149930518-150036952  (106,435)       chr7:154057299-154167276  (109,978)          -      frac_match: 0.984
    chr7:150036752-150142817  (106,066)       chr7:153957893-154062976  (105,084)          -      frac_match: 0.983
    chr7:150142569-150263791  (121,223)       chr7:153705618-153824661  (119,044)          -      frac_match: 0.983
    chr7:150263789-150306674  (42,886)        chr7:152803238-152845984  (42,747)           -      frac_match: 0.988

    Intersecting genes:
        DPP6            Length:  1,007,189, Intersection:    201,539  ( 20%)    chr7:153887097-154894285  Type: protein_coding
        ACTR3B          Length:     95,630, Intersection:     83,009  ( 87%)    chr7:152759749-152855378  Type: protein_coding
        ACTR3C          Length:     79,810, Intersection:     62,459  ( 78%)    chr7:150243916-150323725  Type: protein_coding
        ATP6V0E2        Length:     18,237, Intersection:      1,511  (  8%)    chr7:149872968-149891204  Type: protein_coding
	Component 31-TCAF2
=================
    Duplicated regions: 4
        Sum length: 284,313
        Mean length: 71,078
    Mean copy number: 2.30
    Pairwise PSVs: 416

    Input pairwise duplications:
    chr7:143521769-143587141  (65,373)        chr7:143742323-143807700  (65,378)           -      frac_match: 0.998
    chr7:143587138-143650804  (63,667)        chr7:143806841-143874696  (67,856)           -      frac_match: 0.998
    chr7:143621616-143639228  (17,613)        chr7:143700805-143718445  (17,641)           +      frac_match: 0.998
    chr7:143639230-143649822  (10,593)        chr7:143717516-143728107  (10,592)           -      frac_match: 0.997
    chr7:143700805-143718445  (17,641)        chr7:143818415-143836044  (17,630)           -      frac_match: 0.998
    chr7:143717516-143728107  (10,592)        chr7:143807823-143818413  (10,591)           +      frac_match: 0.997

    Intersecting genes:
        TCAF2           Length:    109,458, Intersection:     57,156  ( 52%)    chr7:143620952-143730409  Type: protein_coding
        TCAF1           Length:     50,824, Intersection:     23,125  ( 46%)    chr7:143851375-143902198  Type: protein_coding
        TCAF2C          Length:      8,417, Intersection:      8,417  (100%)    chr7:143639230-143647646  Type: protein_coding
        CTAGE6          Length:      2,608, Intersection:      2,608  (100%)    chr7:143755089-143757696  Type: protein_coding
        CTAGE15         Length:      2,587, Intersection:      2,587  (100%)    chr7:143571801-143574387  Type: protein_coding
	Component 32
===========
    Duplicated regions: 10
        Sum length: 837,721
        Mean length: 83,772
    Mean copy number: 2.05
    Pairwise PSVs: 2,569

    Input pairwise duplications:
    chrX:89201803-89355307  (153,505)       chrY:6532795-6691110  (158,316)          +      frac_match: 0.985
    chrX:89339580-89372628  (33,049)        chrY:6691107-6724154  (33,048)           +      frac_match: 0.990
    chrY:6260340-6362053  (101,714)       chrY:9812675-9914616  (101,942)          -      frac_match: 0.991
    chrY:6362052-6532742  (170,691)       chrY:9628425-9802672  (174,248)          -      frac_match: 0.996
    chrY:6675332-6691107  (15,776)        chrY:6691108-6706882  (15,775)           +      frac_match: 1.000
	Component 33
===========
    Duplicated regions: 13
        Sum length: 1,682,746
        Mean length: 129,442
    Mean copy number: 2.00
    Pairwise PSVs: 9,504

    Input pairwise duplications:
    chrX:90276318-90909509  (633,192)       chrY:3853084-4483712  (630,629)          +      frac_match: 0.987
    chrX:90909510-90927209  (17,700)        chrY:4485641-4503323  (17,683)           -      frac_match: 0.990
    chrX:90927208-91032371  (105,164)       chrY:4503653-4607403  (103,751)          +      frac_match: 0.989
    chrX:91143609-91255742  (112,134)       chrY:4607403-4720620  (113,218)          +      frac_match: 0.988
    chrX:91479251-91715634  (236,384)       chrY:4720626-4960524  (239,899)          +      frac_match: 0.988
	Component 34-RUBCNL
==================
    Duplicated regions: 4
        Sum length: 149,254
        Mean length: 37,313
    Mean copy number: 2.51
    Pairwise PSVs: 1,259

    Input pairwise duplications:
    chr13:46407148-46460587  (53,440)        chr13:63780493-63834250  (53,758)           +      frac_match: 0.983
    chr13:46447347-46460612  (13,266)        chr13:63745513-63758888  (13,376)           -      frac_match: 0.982
    chr13:63716792-63727377  (10,586)        chr13:63758931-63769516  (10,586)           -      frac_match: 0.999
    chr13:63737497-63758888  (21,392)        chr13:63820969-63840808  (19,840)           -      frac_match: 0.986
    chr13:63737552-63758888  (21,337)        chr13:63820969-63844255  (23,287)           -      frac_match: 0.974

    Intersecting genes:
        RUBCNL          Length:     96,191, Intersection:     30,953  ( 32%)    chr13:46342000-46438190  Type: protein_coding
        AL445989.1      Length:      4,340, Intersection:      4,340  (100%)    chr13:63746741-63751080  Type: protein_coding
        AL445238.1      Length:      1,171, Intersection:      1,171  (100%)    chr13:63832361-63833531  Type: protein_coding
	Component 35-GRAPL
=================
    Duplicated regions: 1
        Sum length: 212,315
        Mean length: 212,315
    Mean copy number: 2.69
    Pairwise PSVs: 242

    Input pairwise duplications:
    chr17:19025185-19063230  (38,046)        chr17:19111334-19149353  (38,020)           -      frac_match: 0.999
    chr17:19058672-19067403  (8,732)         chr17:19058672-19067403  (8,732)            -      frac_match: 0.971
    chr17:19058672-19103046  (44,375)        chr17:19149042-19193468  (44,427)           -      frac_match: 0.993
    chr17:19073945-19111338  (37,394)        chr17:19200001-19237509  (37,509)           +      frac_match: 0.999
    chr17:19149042-19178260  (29,219)        chr17:19200001-19229213  (29,213)           -      frac_match: 1.000
    chr17:19178261-19200000  (21,740)        chr17:19178261-19200000  (21,740)           -      frac_match: 0.991

    Intersecting genes:
        GRAPL           Length:     31,708, Intersection:     31,708  (100%)    chr17:19127469-19159176  Type: protein_coding
        GRAP            Length:     26,965, Intersection:     22,443  ( 83%)    chr17:19020673-19047637  Type: protein_coding
        EPN2            Length:    121,101, Intersection:     21,895  ( 18%)    chr17:19215615-19336715  Type: protein_coding
        AC003957.1      Length:      2,673, Intersection:      2,673  (100%)    chr17:19030857-19033529  Type: TEC
	Component 36-SYT3
================
    Duplicated regions: 8
        Sum length: 108,061
        Mean length: 13,507
    Mean copy number: 2.81
    Pairwise PSVs: 736

    Input pairwise duplications:
    chr19:47903487-47957114  (53,628)        chr19:50091197-50138075  (46,879)           -      frac_match: 0.983
    chr19:47906287-47932788  (26,502)        chr19:47932789-47959659  (26,871)           +      frac_match: 0.988
    chr19:47948891-47954279  (5,389)         chr19:47954280-47959659  (5,380)            +      frac_match: 0.992
    chr19:50074455-50090966  (16,512)        chr19:50608570-50623425  (14,856)           -      frac_match: 0.980
    chr19:50091197-50111076  (19,880)        chr19:50111077-50137817  (26,741)           +      frac_match: 0.990

    Intersecting genes:
        SYT3            Length:     18,575, Intersection:      1,737  (  9%)    chr19:50621307-50639881  Type: protein_coding
	Component 37-FKBP9
=================
    Duplicated regions: 4
